attempt_id,transaction_id,customer_id,amount_paise,currency,status,failure_reason,method,attempt_no,retry_of_attempt_id,gateway_ref,created_at
pa_000840,txn_000817,cust_0329,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00000840,2026-05-01T19:51:00+05:30
pa_000841,txn_000818,cust_0329,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000841,2026-07-06T01:39:00+05:30
pa_000842,txn_000819,cust_0329,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00000842,2026-03-17T19:55:34+05:30
pa_000843,txn_000820,cust_0330,149900,INR,SUCCESS,,card,1,,pay_SYN00000843,2026-06-14T14:11:59+05:30
pa_000844,txn_000821,cust_0331,26999700,INR,SUCCESS,,netbanking,1,,pay_SYN00000844,2026-07-10T21:05:10+05:30
pa_000845,txn_000822,cust_0331,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00000845,2026-06-12T10:38:51+05:30
pa_000846,txn_000823,cust_0331,449900,INR,SUCCESS,,wallet,1,,pay_SYN00000846,2026-04-25T21:13:06+05:30
pa_000847,txn_000824,cust_0331,6499900,INR,SUCCESS,,card,1,,pay_SYN00000847,2026-04-29T12:17:13+05:30
pa_000848,txn_000825,cust_0331,449900,INR,SUCCESS,,card,1,,pay_SYN00000848,2026-04-05T12:31:33+05:30
pa_000849,txn_000826,cust_0333,249900,INR,SUCCESS,,card,1,,pay_SYN00000849,2026-03-25T12:10:48+05:30
pa_000850,txn_000827,cust_0334,129900,INR,SUCCESS,,wallet,1,,pay_SYN00000850,2026-03-18T14:29:58+05:30
pa_000851,txn_000828,cust_0335,129900,INR,SUCCESS,,card,1,,pay_SYN00000851,2026-08-13T18:00:25+05:30
pa_000852,txn_000829,cust_0335,249900,INR,SUCCESS,,wallet,1,,pay_SYN00000852,2026-05-17T15:05:23+05:30
pa_000853,txn_000830,cust_0336,129900,INR,SUCCESS,,wallet,1,,pay_SYN00000853,2026-06-10T12:53:05+05:30
pa_000854,txn_000831,cust_0337,899900,INR,SUCCESS,,wallet,1,,pay_SYN00000854,2026-05-01T09:43:08+05:30
pa_000855,txn_000832,cust_0337,1199900,INR,SUCCESS,,wallet,1,,pay_SYN00000855,2026-04-20T12:31:12+05:30
pa_000856,txn_000833,cust_0337,149900,INR,SUCCESS,,card,1,,pay_SYN00000856,2026-04-02T19:56:34+05:30
pa_000857,txn_000834,cust_0337,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000857,2026-03-18T14:18:01+05:30
pa_000858,txn_000835,cust_0337,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00000858,2026-07-26T20:48:37+05:30
pa_000859,txn_000836,cust_0338,19900,INR,SUCCESS,,netbanking,1,,pay_SYN00000859,2026-03-02T14:40:44+05:30
pa_000860,txn_000837,cust_0339,14900,INR,SUCCESS,,card,1,,pay_SYN00000860,2026-07-28T19:55:44+05:30
pa_000861,txn_000838,cust_0341,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000861,2026-06-23T21:45:16+05:30
pa_000862,txn_000839,cust_0341,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00000862,2026-07-17T10:42:23+05:30
pa_000863,txn_000840,cust_0341,149900,INR,SUCCESS,,card,1,,pay_SYN00000863,2026-08-15T21:25:36+05:30
pa_000864,txn_000841,cust_0343,39800,INR,SUCCESS,,upi,1,,pay_SYN00000864,2026-05-03T09:07:04+05:30
pa_000865,txn_000842,cust_0343,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000865,2026-06-16T13:09:02+05:30
pa_000866,txn_000843,cust_0344,49900,INR,SUCCESS,,upi,1,,pay_SYN00000866,2026-06-16T17:53:59+05:30
pa_000867,txn_000844,cust_0344,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00000867,2026-03-05T19:55:45+05:30
pa_000868,txn_000845,cust_0344,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00000868,2026-03-11T03:08:08+05:30
pa_000869,txn_000846,cust_0346,799900,INR,SUCCESS,,card,1,,pay_SYN00000869,2026-05-10T08:43:53+05:30
pa_000870,txn_000847,cust_0346,49900,INR,SUCCESS,,wallet,1,,pay_SYN00000870,2026-09-01T17:00:53+05:30
pa_000871,txn_000848,cust_0346,449900,INR,SUCCESS,,upi,1,,pay_SYN00000871,2026-03-03T12:52:13+05:30
pa_000872,txn_000849,cust_0346,249900,INR,SUCCESS,,upi,1,,pay_SYN00000872,2026-08-25T17:03:00+05:30
pa_000873,txn_000850,cust_0347,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000873,2026-03-09T09:42:52+05:30
pa_000874,txn_000851,cust_0347,19900,INR,SUCCESS,,upi,1,,pay_SYN00000874,2026-05-05T11:10:56+05:30
pa_000875,txn_000852,cust_0348,14900,INR,SUCCESS,,card,1,,pay_SYN00000875,2026-08-25T12:32:38+05:30
pa_000876,txn_000853,cust_0349,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00000876,2026-04-13T15:45:48+05:30
pa_000877,txn_000854,cust_0349,249900,INR,SUCCESS,,wallet,1,,pay_SYN00000877,2026-04-04T13:05:24+05:30
pa_000878,txn_000855,cust_0351,249900,INR,SUCCESS,,upi,1,,pay_SYN00000878,2026-04-28T15:38:35+05:30
pa_000879,txn_000856,cust_0352,49900,INR,SUCCESS,,upi,1,,pay_SYN00000879,2026-06-23T18:27:53+05:30
pa_000880,txn_000857,cust_0352,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000880,2026-05-21T03:19:03+05:30
pa_000881,txn_000858,cust_0353,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00000881,2026-05-14T11:43:25+05:30
pa_000882,txn_000859,cust_0353,299900,INR,SUCCESS,,card,1,,pay_SYN00000882,2026-05-13T10:51:40+05:30
pa_000883,txn_000860,cust_0353,799900,INR,SUCCESS,,upi,1,,pay_SYN00000883,2026-04-27T17:04:37+05:30
pa_000884,txn_000861,cust_0353,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00000884,2026-06-03T21:00:10+05:30
pa_000885,txn_000862,cust_0353,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000885,2026-05-12T19:57:17+05:30
pa_000886,txn_000863,cust_0355,1199900,INR,SUCCESS,,card,1,,pay_SYN00000886,2026-06-21T10:53:46+05:30
pa_000887,txn_000864,cust_0355,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000887,2026-06-10T20:45:10+05:30
pa_000888,txn_000865,cust_0355,3999900,INR,SUCCESS,,netbanking,1,,pay_SYN00000888,2026-05-16T19:33:22+05:30
pa_000889,txn_000866,cust_0355,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00000889,2026-08-05T08:45:01+05:30
pa_000890,txn_000867,cust_0356,1199900,INR,SUCCESS,,wallet,1,,pay_SYN00000890,2026-03-29T13:17:26+05:30
pa_000891,txn_000868,cust_0356,1499900,INR,SUCCESS,,upi,1,,pay_SYN00000891,2026-03-11T09:45:25+05:30
pa_000892,txn_000869,cust_0356,799900,INR,SUCCESS,,netbanking,1,,pay_SYN00000892,2026-06-15T13:03:39+05:30
pa_000893,txn_000870,cust_0356,1599800,INR,SUCCESS,,wallet,1,,pay_SYN00000893,2026-06-22T20:15:22+05:30
pa_000894,txn_000871,cust_0356,399900,INR,SUCCESS,,card,1,,pay_SYN00000894,2026-03-27T17:51:11+05:30
pa_000895,txn_000872,cust_0356,8999900,INR,SUCCESS,,upi,1,,pay_SYN00000895,2026-03-20T06:08:04+05:30
pa_000896,txn_000873,cust_0356,7999800,INR,SUCCESS,,card,1,,pay_SYN00000896,2026-06-27T14:23:27+05:30
pa_000897,txn_000874,cust_0358,129900,INR,SUCCESS,,card,1,,pay_SYN00000897,2026-08-11T08:00:16+05:30
pa_000898,txn_000875,cust_0358,299900,INR,SUCCESS,,card,1,,pay_SYN00000898,2026-04-21T19:19:21+05:30
pa_000899,txn_000876,cust_0359,249900,INR,SUCCESS,,card,1,,pay_SYN00000899,2026-08-17T10:23:18+05:30
pa_000900,txn_000877,cust_0360,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000900,2026-04-23T19:03:36+05:30
pa_000901,txn_000878,cust_0360,49900,INR,SUCCESS,,card,1,,pay_SYN00000901,2026-07-28T11:17:52+05:30
pa_000902,txn_000879,cust_0361,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00000902,2026-07-13T19:59:03+05:30
pa_000903,txn_000880,cust_0361,299800,INR,SUCCESS,,wallet,1,,pay_SYN00000903,2026-06-17T13:44:29+05:30
pa_000904,txn_000881,cust_0361,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00000904,2026-04-11T21:24:18+05:30
pa_000905,txn_000882,cust_0361,6499900,INR,SUCCESS,,card,1,,pay_SYN00000905,2026-08-18T15:31:36+05:30
pa_000906,txn_000883,cust_0361,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00000906,2026-04-27T15:58:09+05:30
pa_000907,txn_000884,cust_0361,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000907,2026-08-14T14:59:01+05:30
pa_000908,txn_000885,cust_0362,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000908,2026-08-21T13:18:27+05:30
pa_000909,txn_000886,cust_0362,899900,INR,SUCCESS,,wallet,1,,pay_SYN00000909,2026-06-01T14:09:48+05:30
pa_000910,txn_000887,cust_0362,399900,INR,SUCCESS,,upi,1,,pay_SYN00000910,2026-06-02T20:57:30+05:30
pa_000911,txn_000888,cust_0362,1499900,INR,SUCCESS,,card,1,,pay_SYN00000911,2026-04-02T20:29:13+05:30
pa_000912,txn_000889,cust_0362,449900,INR,SUCCESS,,upi,1,,pay_SYN00000912,2026-07-18T08:55:27+05:30
pa_000913,txn_000890,cust_0363,49900,INR,SUCCESS,,card,1,,pay_SYN00000913,2026-05-06T09:39:31+05:30
pa_000914,txn_000891,cust_0363,899900,INR,SUCCESS,,card,1,,pay_SYN00000914,2026-06-24T19:17:34+05:30
pa_000915,txn_000892,cust_0363,129900,INR,SUCCESS,,upi,1,,pay_SYN00000915,2026-07-20T17:24:36+05:30
pa_000916,txn_000893,cust_0363,129900,INR,SUCCESS,,wallet,1,,pay_SYN00000916,2026-04-22T20:42:47+05:30
pa_000917,txn_000894,cust_0364,449700,INR,SUCCESS,,netbanking,1,,pay_SYN00000917,2026-06-29T02:14:48+05:30
pa_000918,txn_000895,cust_0364,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000918,2026-06-08T14:46:53+05:30
pa_000919,txn_000896,cust_0364,49900,INR,SUCCESS,,wallet,1,,pay_SYN00000919,2026-07-09T17:18:37+05:30
pa_000920,txn_000897,cust_0364,799900,INR,SUCCESS,,upi,1,,pay_SYN00000920,2026-08-08T10:30:15+05:30
pa_000921,txn_000898,cust_0364,249900,INR,SUCCESS,,wallet,1,,pay_SYN00000921,2026-06-10T19:29:57+05:30
pa_000922,txn_000899,cust_0365,449900,INR,SUCCESS,,upi,1,,pay_SYN00000922,2026-08-21T16:36:28+05:30
pa_000923,txn_000900,cust_0365,249900,INR,SUCCESS,,upi,1,,pay_SYN00000923,2026-03-24T21:00:52+05:30
pa_000924,txn_000901,cust_0365,129900,INR,SUCCESS,,card,1,,pay_SYN00000924,2026-07-12T19:46:15+05:30
pa_000925,txn_000902,cust_0365,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000925,2026-05-29T16:07:16+05:30
pa_000926,txn_000903,cust_0365,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000926,2026-05-29T13:05:08+05:30
pa_000927,txn_000904,cust_0367,79900,INR,SUCCESS,,wallet,1,,pay_SYN00000927,2026-04-21T12:18:19+05:30
pa_000928,txn_000905,cust_0368,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000928,2026-07-02T11:29:37+05:30
pa_000929,txn_000906,cust_0368,149900,INR,SUCCESS,,upi,1,,pay_SYN00000929,2026-05-04T12:00:31+05:30
pa_000930,txn_000907,cust_0368,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000930,2026-03-16T23:08:26+05:30
pa_000931,txn_000908,cust_0368,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00000931,2026-03-04T06:22:09+05:30
pa_000932,txn_000909,cust_0368,1499900,INR,SUCCESS,,upi,1,,pay_SYN00000932,2026-03-21T12:06:35+05:30
pa_000933,txn_000910,cust_0368,799900,INR,SUCCESS,,netbanking,1,,pay_SYN00000933,2026-04-30T20:21:26+05:30
pa_000934,txn_000911,cust_0368,399900,INR,SUCCESS,,upi,1,,pay_SYN00000934,2026-06-22T19:17:49+05:30
pa_000935,txn_000912,cust_0369,249900,INR,SUCCESS,,card,1,,pay_SYN00000935,2026-08-12T11:32:53+05:30
pa_000936,txn_000913,cust_0369,19900,INR,SUCCESS,,card,1,,pay_SYN00000936,2026-08-31T12:56:36+05:30
pa_000937,txn_000914,cust_0370,749700,INR,SUCCESS,,wallet,1,,pay_SYN00000937,2026-05-11T20:45:48+05:30
pa_000938,txn_000915,cust_0370,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00000938,2026-05-04T20:44:18+05:30
pa_000939,txn_000916,cust_0371,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000939,2026-03-04T18:35:39+05:30
pa_000940,txn_000917,cust_0373,149900,INR,SUCCESS,,upi,1,,pay_SYN00000940,2026-04-05T09:32:09+05:30
pa_000941,txn_000918,cust_0373,6499900,INR,SUCCESS,,upi,1,,pay_SYN00000941,2026-04-20T12:22:27+05:30
pa_000942,txn_000919,cust_0373,799900,INR,SUCCESS,,netbanking,1,,pay_SYN00000942,2026-08-31T15:59:27+05:30
pa_000943,txn_000920,cust_0373,399900,INR,SUCCESS,,card,1,,pay_SYN00000943,2026-05-18T15:16:56+05:30
pa_000944,txn_000921,cust_0373,249900,INR,SUCCESS,,card,1,,pay_SYN00000944,2026-05-05T14:09:21+05:30
pa_000945,txn_000922,cust_0373,2499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000945,2026-04-23T20:20:58+05:30
pa_000946,txn_000923,cust_0373,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00000946,2026-08-13T06:24:25+05:30
pa_000947,txn_000924,cust_0373,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00000947,2026-07-24T11:20:38+05:30
pa_000948,txn_000925,cust_0374,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000948,2026-06-17T14:15:23+05:30
pa_000949,txn_000926,cust_0374,399900,INR,SUCCESS,,upi,1,,pay_SYN00000949,2026-07-24T08:58:32+05:30
pa_000950,txn_000927,cust_0374,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000950,2026-05-16T10:05:12+05:30
pa_000951,txn_000928,cust_0374,399900,INR,SUCCESS,,upi,1,,pay_SYN00000951,2026-04-16T17:22:05+05:30
pa_000952,txn_000929,cust_0374,799900,INR,SUCCESS,,upi,1,,pay_SYN00000952,2026-06-01T08:21:19+05:30
pa_000953,txn_000930,cust_0376,149900,INR,SUCCESS,,card,1,,pay_SYN00000953,2026-03-17T21:39:21+05:30
pa_000954,txn_000931,cust_0376,799900,INR,SUCCESS,,wallet,1,,pay_SYN00000954,2026-08-21T13:22:57+05:30
pa_000955,txn_000932,cust_0376,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000955,2026-03-25T11:19:33+05:30
pa_000956,txn_000933,cust_0376,1499900,INR,SUCCESS,,upi,1,,pay_SYN00000956,2026-05-14T12:18:19+05:30
pa_000957,txn_000934,cust_0377,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00000957,2026-05-14T17:57:19+05:30
pa_000958,txn_000935,cust_0378,129900,INR,SUCCESS,,wallet,1,,pay_SYN00000958,2026-03-26T12:40:59+05:30
pa_000959,txn_000936,cust_0379,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000959,2026-07-20T14:12:16+05:30
pa_000960,txn_000937,cust_0380,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00000960,2026-03-11T16:12:18+05:30
pa_000961,txn_000938,cust_0381,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00000961,2026-08-12T19:09:32+05:30
pa_000962,txn_000939,cust_0381,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000962,2026-06-11T19:19:16+05:30
pa_000963,txn_000940,cust_0381,149900,INR,SUCCESS,,upi,1,,pay_SYN00000963,2026-03-20T12:22:56+05:30
pa_000964,txn_000941,cust_0382,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00000964,2026-03-26T21:07:05+05:30
pa_000965,txn_000942,cust_0382,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000965,2026-03-11T12:05:01+05:30
pa_000966,txn_000943,cust_0382,1799800,INR,SUCCESS,,wallet,1,,pay_SYN00000966,2026-05-27T09:18:01+05:30
pa_000967,txn_000944,cust_0382,19499700,INR,SUCCESS,,wallet,1,,pay_SYN00000967,2026-03-18T11:26:02+05:30
pa_000968,txn_000945,cust_0383,129900,INR,SUCCESS,,upi,1,,pay_SYN00000968,2026-04-21T10:53:57+05:30
pa_000969,txn_000946,cust_0384,249900,INR,SUCCESS,,card,1,,pay_SYN00000969,2026-05-27T20:25:00+05:30
pa_000970,txn_000947,cust_0385,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000970,2026-04-18T18:18:01+05:30
pa_000971,txn_000948,cust_0385,149900,INR,SUCCESS,,upi,1,,pay_SYN00000971,2026-03-17T12:53:58+05:30
pa_000972,txn_000949,cust_0386,79900,INR,SUCCESS,,upi,1,,pay_SYN00000972,2026-05-28T11:22:00+05:30
pa_000973,txn_000950,cust_0387,2699700,INR,SUCCESS,,upi,1,,pay_SYN00000973,2026-05-27T12:31:45+05:30
pa_000974,txn_000951,cust_0387,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000974,2026-07-15T20:01:58+05:30
pa_000975,txn_000952,cust_0389,19900,INR,SUCCESS,,card,1,,pay_SYN00000975,2026-05-20T15:10:16+05:30
pa_000976,txn_000953,cust_0390,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000976,2026-04-15T18:38:13+05:30
pa_000977,txn_000954,cust_0390,899900,INR,SUCCESS,,upi,1,,pay_SYN00000977,2026-07-22T21:31:25+05:30
pa_000978,txn_000955,cust_0390,129900,INR,SUCCESS,,card,1,,pay_SYN00000978,2026-03-18T17:07:07+05:30
pa_000979,txn_000956,cust_0390,299900,INR,SUCCESS,,upi,1,,pay_SYN00000979,2026-03-21T11:23:23+05:30
pa_000980,txn_000957,cust_0392,129900,INR,SUCCESS,,card,1,,pay_SYN00000980,2026-08-27T22:54:37+05:30
pa_000981,txn_000958,cust_0393,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00000981,2026-06-02T10:18:16+05:30
pa_000982,txn_000959,cust_0393,299900,INR,SUCCESS,,upi,1,,pay_SYN00000982,2026-04-06T20:17:20+05:30
pa_000983,txn_000960,cust_0395,749700,INR,SUCCESS,,wallet,1,,pay_SYN00000983,2026-04-28T20:06:24+05:30
pa_000984,txn_000961,cust_0395,49900,INR,SUCCESS,,wallet,1,,pay_SYN00000984,2026-05-28T12:29:23+05:30
pa_000985,txn_000962,cust_0395,449900,INR,SUCCESS,,wallet,1,,pay_SYN00000985,2026-03-12T09:36:49+05:30
pa_000986,txn_000963,cust_0395,79900,INR,SUCCESS,,upi,1,,pay_SYN00000986,2026-07-08T19:07:57+05:30
pa_000987,txn_000964,cust_0396,49900,INR,SUCCESS,,upi,1,,pay_SYN00000987,2026-04-24T19:41:27+05:30
pa_000988,txn_000965,cust_0396,19900,INR,SUCCESS,,netbanking,1,,pay_SYN00000988,2026-07-06T11:32:45+05:30
pa_000989,txn_000966,cust_0397,249900,INR,SUCCESS,,wallet,1,,pay_SYN00000989,2026-07-24T19:31:27+05:30
pa_000990,txn_000967,cust_0397,1199900,INR,SUCCESS,,card,1,,pay_SYN00000990,2026-03-26T19:25:42+05:30
pa_000991,txn_000968,cust_0397,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00000991,2026-06-08T12:49:06+05:30
pa_000992,txn_000969,cust_0400,399900,INR,SUCCESS,,card,1,,pay_SYN00000992,2026-07-19T22:52:49+05:30
pa_000993,txn_000970,cust_0402,49900,INR,SUCCESS,,wallet,1,,pay_SYN00000993,2026-08-05T09:27:29+05:30
pa_000994,txn_000971,cust_0402,899900,INR,SUCCESS,,wallet,1,,pay_SYN00000994,2026-04-16T21:55:56+05:30
pa_000995,txn_000972,cust_0402,1349700,INR,SUCCESS,,upi,1,,pay_SYN00000995,2026-03-16T21:46:47+05:30
pa_000996,txn_000973,cust_0404,249900,INR,SUCCESS,,card,1,,pay_SYN00000996,2026-04-18T14:56:50+05:30
pa_000997,txn_000974,cust_0404,149900,INR,SUCCESS,,upi,1,,pay_SYN00000997,2026-04-20T21:21:34+05:30
pa_000998,txn_000975,cust_0405,1499900,INR,SUCCESS,,card,1,,pay_SYN00000998,2026-04-07T13:54:39+05:30
pa_000999,txn_000976,cust_0405,129900,INR,SUCCESS,,upi,1,,pay_SYN00000999,2026-04-15T17:05:56+05:30
pa_001000,txn_000977,cust_0405,1199900,INR,SUCCESS,,wallet,1,,pay_SYN00001000,2026-06-08T20:28:19+05:30
pa_001001,txn_000978,cust_0405,49900,INR,SUCCESS,,wallet,1,,pay_SYN00001001,2026-06-29T18:36:00+05:30
pa_001002,txn_000979,cust_0405,249900,INR,SUCCESS,,card,1,,pay_SYN00001002,2026-03-20T13:55:51+05:30
pa_001003,txn_000980,cust_0406,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00001003,2026-04-25T16:29:32+05:30
pa_001004,txn_000981,cust_0406,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001004,2026-04-16T08:55:05+05:30
pa_001005,txn_000982,cust_0407,3999900,INR,SUCCESS,,card,1,,pay_SYN00001005,2026-05-06T12:25:22+05:30
pa_001006,txn_000983,cust_0407,399900,INR,SUCCESS,,upi,1,,pay_SYN00001006,2026-05-18T19:53:09+05:30
pa_001007,txn_000984,cust_0407,6499900,INR,SUCCESS,,upi,1,,pay_SYN00001007,2026-06-02T12:56:02+05:30
pa_001008,txn_000985,cust_0407,6499900,INR,SUCCESS,,wallet,1,,pay_SYN00001008,2026-05-16T08:21:42+05:30
pa_001009,txn_000986,cust_0407,1199900,INR,SUCCESS,,card,1,,pay_SYN00001009,2026-08-17T21:55:36+05:30
pa_001010,txn_000987,cust_0408,449900,INR,SUCCESS,,upi,1,,pay_SYN00001010,2026-07-02T19:25:44+05:30
pa_001011,txn_000988,cust_0408,6499900,INR,SUCCESS,,wallet,1,,pay_SYN00001011,2026-06-22T19:25:25+05:30
pa_001012,txn_000989,cust_0408,399900,INR,SUCCESS,,wallet,1,,pay_SYN00001012,2026-03-17T11:57:58+05:30
pa_001013,txn_000990,cust_0408,399900,INR,SUCCESS,,wallet,1,,pay_SYN00001013,2026-04-10T19:33:39+05:30
pa_001014,txn_000991,cust_0408,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001014,2026-08-24T19:19:34+05:30
pa_001015,txn_000992,cust_0408,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00001015,2026-07-10T16:48:25+05:30
pa_001016,txn_000993,cust_0409,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00001016,2026-04-23T10:29:07+05:30
pa_001017,txn_000994,cust_0409,3999900,INR,SUCCESS,,wallet,1,,pay_SYN00001017,2026-04-28T19:17:51+05:30
pa_001018,txn_000995,cust_0409,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001018,2026-04-30T08:55:49+05:30
pa_001019,txn_000996,cust_0409,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00001019,2026-05-17T22:29:04+05:30
pa_001020,txn_000997,cust_0411,249900,INR,SUCCESS,,wallet,1,,pay_SYN00001020,2026-03-16T12:43:05+05:30
pa_001021,txn_000998,cust_0412,299900,INR,SUCCESS,,upi,1,,pay_SYN00001021,2026-04-27T20:08:45+05:30
pa_001022,txn_000999,cust_0413,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00001022,2026-08-18T15:22:49+05:30
pa_001023,txn_001000,cust_0413,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00001023,2026-06-24T20:25:10+05:30
pa_001024,txn_001001,cust_0413,599800,INR,SUCCESS,,upi,1,,pay_SYN00001024,2026-04-23T18:45:43+05:30
pa_001025,txn_001002,cust_0413,599800,INR,SUCCESS,,card,1,,pay_SYN00001025,2026-07-16T16:31:07+05:30
pa_001026,txn_001003,cust_0413,249900,INR,SUCCESS,,wallet,1,,pay_SYN00001026,2026-08-31T14:45:49+05:30
pa_001027,txn_001004,cust_0413,399900,INR,SUCCESS,,upi,1,,pay_SYN00001027,2026-05-07T13:12:27+05:30
pa_001028,txn_001005,cust_0413,449900,INR,SUCCESS,,card,1,,pay_SYN00001028,2026-06-15T20:51:24+05:30
pa_001029,txn_001006,cust_0413,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001029,2026-07-31T15:49:25+05:30
pa_001030,txn_001007,cust_0414,79900,INR,SUCCESS,,wallet,1,,pay_SYN00001030,2026-06-07T17:13:01+05:30
pa_001031,txn_001008,cust_0415,149900,INR,SUCCESS,,card,1,,pay_SYN00001031,2026-08-23T18:26:06+05:30
pa_001032,txn_001009,cust_0415,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001032,2026-03-09T15:10:05+05:30
pa_001033,txn_001010,cust_0415,7499700,INR,SUCCESS,,upi,1,,pay_SYN00001033,2026-04-28T09:53:31+05:30
pa_001034,txn_001011,cust_0415,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001034,2026-06-24T16:23:50+05:30
pa_001035,txn_001012,cust_0415,6499900,INR,SUCCESS,,card,1,,pay_SYN00001035,2026-04-02T20:58:57+05:30
pa_001036,txn_001013,cust_0415,399900,INR,SUCCESS,,card,1,,pay_SYN00001036,2026-05-11T08:11:59+05:30
pa_001037,txn_001014,cust_0415,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00001037,2026-07-14T19:38:02+05:30
pa_001038,txn_001015,cust_0418,799900,INR,SUCCESS,,netbanking,1,,pay_SYN00001038,2026-05-11T06:10:40+05:30
pa_001039,txn_001016,cust_0418,2699700,INR,SUCCESS,,wallet,1,,pay_SYN00001039,2026-06-19T17:51:15+05:30
pa_001040,txn_001017,cust_0418,899700,INR,SUCCESS,,upi,1,,pay_SYN00001040,2026-04-24T20:02:10+05:30
pa_001041,txn_001018,cust_0419,149900,INR,SUCCESS,,wallet,1,,pay_SYN00001041,2026-08-24T12:40:36+05:30
pa_001042,txn_001019,cust_0419,449900,INR,SUCCESS,,card,1,,pay_SYN00001042,2026-06-01T10:48:09+05:30
pa_001043,txn_001020,cust_0419,799900,INR,SUCCESS,,upi,1,,pay_SYN00001043,2026-05-26T16:33:04+05:30
pa_001044,txn_001021,cust_0419,299900,INR,SUCCESS,,wallet,1,,pay_SYN00001044,2026-04-13T18:49:37+05:30
pa_001045,txn_001022,cust_0419,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00001045,2026-06-18T10:42:03+05:30
pa_001046,txn_001023,cust_0420,79900,INR,SUCCESS,,upi,1,,pay_SYN00001046,2026-05-20T20:45:20+05:30
pa_001047,txn_001024,cust_0420,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001047,2026-07-05T19:29:31+05:30
pa_001048,txn_001025,cust_0422,1199900,INR,SUCCESS,,card,1,,pay_SYN00001048,2026-05-09T12:15:03+05:30
pa_001049,txn_001026,cust_0422,1599800,INR,SUCCESS,,card,1,,pay_SYN00001049,2026-04-28T14:18:50+05:30
pa_001050,txn_001027,cust_0422,1499900,INR,SUCCESS,,card,1,,pay_SYN00001050,2026-06-01T22:59:40+05:30
